id	predicted score	array	query1	query2	query1_score	query2_score	array_score	query1_array_score	query2_array_score	query1_query2_score
2437	1.0504267693012952	YJL010C	YPL267W	YLR228C	1.016	0.9878	1.04	1.0244	1.0263	0.8559
2438	1.0504186701774598	YIL068C	YGL035C	YNL042W	1.0025	0.9942	1.04	1.0052	1.0288	0.8606
2439	1.0504175207316877	YGR274C	YKR102W	YLL017W	1.016	0.996	1.036	0.9806	1.0291	0.8541
2440	1.0504139690846204	YPR056W	YCL049C	YLL010C	1.0025	0.997	1.043	1.0206	1.0453	0.8523
2441	1.0504102440923453	YKL059C	YDL186W	YGL224C	1.0035	0.9982	1.0415	1.0255	1.0402	0.858
2442	1.0504069957435131	YGR274C	YBL049W	YLL017W	1.016	0.9985	1.036	0.9806	1.0215	0.8539
2443	1.0504058196693655	YDR141C	YML020W	YPR030W	1.0155	0.9903	1.0392	1.0133	1.0108	0.8595
2444	1.0503991696089507	YIL045W	YHR155W	YPR030W	0.9975	0.9985	1.0392	1.0184	1.0118	0.8571
2445	1.0503957942575215	YOR118W	YER147C	YCR014C	1.004	0.9965	1.043	1.0248	1.0323	0.8590000000000001
2446	1.0503903696388006	YGL200C	YOL152W	YAR028W	0.998	0.9982	1.0393	1.0218	1.0246	0.8557
2447	1.0503898701667786	YDR141C	YIR007W	YHR073W	1.0155	0.9990000000000001	1.0347	0.9929	1.0375	0.856
2448	1.0503895199596882	YPR056W	YCL049C	YNL042W	1.0025	0.997	1.04	1.0111	1.0208	0.8523
2449	1.0503837198615074	YDR141C	YNL098C	YCR107W	1.0155	0.998	1.0390000000000001	0.9854	1.0494	0.8590000000000001
2450	1.050381795719266	YMR094W	YBR218C	YMR315W	1.0145	0.9948	1.045	0.9767	1.0173	0.8562
2451	1.050380444213748	YPR015C	YNL145W	YJL016W	1.0157	0.991	1.0408	1.0236	1.03	0.8545
2452	1.0503792193681	YJL127C-B	YOR179C	YFR032C	1.0075	0.987	1.0373	1.0226	1.0237	0.8545
2453	1.0503788696080447	YLR414C	YGR186W	YDR480W	0.9975	0.997	1.0412	1.018	1.0185	0.8599
2454	1.0503782951831817	YPL272C	YNL035C	YOR190W	1.0048	1.0005	1.0375	1.0026	1.0181	0.8537
2455	1.0503732203245164	YGR274C	YPL273W	YLR228C	1.016	0.995	1.04	0.9793	1.0357	0.8595
2456	1.050367770075798	YKR098C	YKL146W	YGR146C	1.0018	0.9972	1.0375	0.993	1.0144	0.8597
2457	1.0503675694316623	YDR540C	YDL073W	YLR228C	1.0032	0.997	1.04	1.0146	1.0371	0.8584
2458	1.0503667950332165	YPR056W	YCL049C	YOR215C	1.0025	0.997	1.0445	1.0092	1.0177	0.8523
2459	1.0503613694757223	YER147C	YKR102W	YHR146W	0.9965	0.996	1.0395	1.0239	1.0259	0.8592
2460	1.0503612690716984	YKR098C	YKL146W	YDL177C	1.0018	0.9972	1.0390000000000001	1.0191	1.0427	0.8597
2461	1.0503589944690466	YPR056W	YCL049C	YMR140W	1.0025	0.997	1.0415	1.0146	1.0371	0.8523
2462	1.0503582448959352	YOR226C	YPL016W	YMR140W	1.0055	1.0005	1.0415	1.0085	1.0158	0.8589
2463	1.0503579946607349	YFR007W	YJR155W	YBR201W	1.0152	0.988	1.038	1.0164	1.0134	0.8544
2464	1.0503565445691343	YGR186W	YLR414C	YGL082W	0.997	0.9975	1.0415	1.0269	1.0124	0.8599
2465	1.0503516948372127	YIL068C	YGL035C	YKR039W	1.0025	0.9942	1.0693	1.0216	1.0228	0.8606
2466	1.0503495944291354	YHR055C	YDR059C	YLR228C	0.9965	0.9952	1.04	1.0208	1.0121	0.8606
2467	1.0503465937823058	YDR141C	YGR249W	YML029W	1.0155	0.9875	1.041	1.0214	1.0396	0.8590000000000001
2468	1.05034554477036	YIL158W	YER147C	YCR019W	1.0005	0.9965	1.0535	1.0268	1.0118	0.8549
2469	1.050343470156193	YKR098C	YKL146W	YER180C	1.0018	0.9972	1.0423	0.992	1.0128	0.8597
2470	1.050342245042324	YBR069C	YNL146C-A	YNL020C	1.005	0.996	1.0435	1.0036	1.0165	0.858
2471	1.0503418949693442	YPR145W	YER147C	YCR019W	1.003	0.9965	1.0535	1.0166	1.0118	0.8549
2472	1.0503388193100691	YDR019C	YBR239C	YHR136C	1.0143	0.9925	1.0362	1.0244	1.0132	0.858
2473	1.0503363445848226	YOR393W	YPR008W	YBR201W	0.993	0.998	1.038	1.0265	1.0268	0.8567
2474	1.0503323442786932	YKR027W	YNL146C-A	YHR092C	0.995	0.996	1.0405	1.0225	1.0296	0.8540000000000001
2475	1.0503275952637194	YDR196C	YJL201W	YMR162C	1.0005	0.9942	1.0427	0.9922	1.0238	0.8549
2476	1.050325669273734	YDR022C	YLR283W	YMR206W	1.001	0.9985	1.043	1.0143	1.0453	0.8602
2477	1.0503238945156337	YGR186W	YLR414C	YDR480W	0.997	0.9975	1.0412	1.0185	1.018	0.8599
2478	1.0503224946260452	YMR292W	YNR060W	YDR408C	1.0095	0.9998	1.0482	1.003	1.0465	0.8562
2479	1.050322094514966	YOR393W	YOL031C	YAL030W	0.993	0.998	1.0405	1.0208	1.0267	0.8577
2480	1.0503213941901923	YIL068C	YGL035C	YLL017W	1.0025	0.9942	1.036	1.0191	1.0476	0.8606
2481	1.0503210696130991	YKR098C	YKL146W	YMR161W	1.0018	0.9972	1.0513	1.0223	1.0282	0.8597
2482	1.0503202708810568	YGR274C	YOL031C	YDR466W	1.016	0.998	1.048	0.977	1.0184	0.8553
2483	1.0503202708810568	YGR274C	YLR283W	YDR466W	1.016	0.9985	1.048	0.977	1.0181	0.8545
2484	1.050319793984294	YPL016W	YDR534C	YJL016W	1.0005	1.0005	1.0408	1.0274	1.0485	0.8537
2485	1.0503124453127384	YGR274C	YGL249W	YLL017W	1.016	0.9958	1.036	0.9806	1.0358	0.855
2486	1.0503122691661122	YDR012W	YPL236C	YDR266C	1.0105	0.9895	1.042	1.0177	1.0361	0.8575
2487	1.0503112696558237	YDR141C	YML101C	YPR030W	1.0155	0.9902	1.0392	1.0133	1.0288	0.8579
2488	1.0502991939932107	YDR141C	YBR293W	YML029W	1.0155	0.9872	1.041	1.0214	1.0323	0.8577
2489	1.0502965213060378	YDR180W	YCL001W	YHR146W	1.011	0.997	1.0395	0.9656	1.025	0.8581
2490	1.0502961703240872	YMR094W	YOR385W	YHR146W	1.0145	0.9957	1.0395	0.9798	1.0424	0.8573
2491	1.0502956941574813	YER147C	YOR098C	YHR146W	0.9965	0.9945	1.0395	1.0239	1.0154	0.8592
2492	1.0502940943688155	YER147C	YLR164W	YLL010C	0.9965	0.9977	1.043	1.0189	1.0156	0.8579
2493	1.0502916194200516	YDR022C	YLR283W	YER187W	1.001	0.9985	1.0393	1.0098	1.0471	0.8602
2494	1.050288045808673	YDR180W	YHR202W	YMR162C	1.011	0.9982	1.0427	0.9745	1.0184	0.8562
2495	1.0502847691625357	YJL010C	YPL267W	YNL020C	1.016	0.9878	1.0435	1.0232	1.0283	0.8559
2496	1.0502841192930936	YGL263W	YLR415C	YDL130W-A	1.0155	0.988	1.0362	1.0253	1.0155	0.8568
2497	1.050283269941807	YGR274C	YML070W	YCL051W	1.016	0.9962	1.058	0.9848	1.0462	0.8595
2498	1.05028306953609	YDR141C	YBR293W	YPR030W	1.0155	0.9872	1.0392	1.0133	1.0212	0.8577
2499	1.0502812944799662	YDR196C	YGL032C	YDL130W-A	1.0005	0.9998	1.0362	1.0164	1.04	0.8561
2500	1.0502792193442585	YIL045W	YHR155W	YGL082W	0.9975	0.9985	1.0415	1.0212	1.0204	0.8571
2501	1.0502790948748588	YPL016W	YDR534C	YCR020C	1.0005	1.0005	1.0395	0.9981	1.0318	0.8537
2502	1.0502762699276211	YKR098C	YKL146W	YDR408C	1.0018	0.9972	1.0482	1.0139	1.0119	0.8597
2503	1.050274744465947	YHR155W	YIL045W	YJL016W	0.9985	0.9975	1.0408	1.0219	1.0182	0.8571
2504	1.0502736952900886	YGR274C	YOR008C-A	YLR228C	1.016	0.998	1.04	0.9793	1.0409	0.8607
2505	1.0502733693271875	YOR393W	YPR008W	YDL130W-A	0.993	0.998	1.0362	1.0231	1.0282	0.8567
2506	1.0502729193717242	YML043C	YOL124C	YAL030W	1.0211	0.9843	1.0405	1.0217	1.0249	0.8537
2507	1.0502727192491292	YPR015C	YNL145W	YMR206W	1.0157	0.991	1.043	1.0241	1.0102	0.8545
2508	1.0502688193768264	YER053C-A	YDR105C	YOR190W	0.9925	0.9997	1.0375	1.0186	1.0156	0.8567
2509	1.0502663200497628	YMR094W	YOR385W	YBL032W	1.0145	0.9957	1.0343	1.0129	1.0342	0.8573
2510	1.0502619211822748	YGR274C	YHL047C	YNL020C	1.016	1.0002	1.0435	0.9681	1.012	0.8608
2511	1.0502548442035915	YPL272C	YNL035C	YHR146W	1.0048	1.0005	1.0395	1.0159	1.0452	0.8537
2512	1.0502542196065188	YOR033C	YER147C	YCR019W	1.002	0.9965	1.0535	1.0234	1.0118	0.8563
2513	1.0502524456083773	YMR094W	YBR218C	YKL047W	1.0145	0.9948	1.0342	0.9949	1.0104	0.8562
2514	1.0502508697807789	YPL016W	YDR534C	YER187W	1.0005	1.0005	1.0393	1.0037	1.0342	0.8537
2515	1.0502493950426577	YPL272C	YNL035C	YER180C	1.0048	1.0005	1.0423	0.9965	1.0168	0.8537
2516	1.0502489696592092	YIL045W	YHR155W	YJL016W	0.9975	0.9985	1.0408	1.0182	1.0219	0.8571
2517	1.0502488202154636	YBL001C	YER147C	YKL047W	1.0112	0.9965	1.0342	1.0095	1.0317	0.8590000000000001
2518	1.0502486962378024	YDR180W	YGR052W	YHR146W	1.011	1.0008	1.0395	0.9656	1.0121	0.8581
2519	1.0502478213310242	YDR180W	YLL054C	YHR146W	1.011	0.9995	1.0395	0.9656	1.0234	0.8555
2520	1.0502462698072197	YJR103W	YJL203W	YOR237W	1.0037	0.9975	1.047	1.0201	1.0203	0.8588
2521	1.0502453196048738	YLR152C	YAL017W	YNL020C	1.0190000000000001	0.9792	1.0435	1.0172	1.0270000000000001	0.8605
2522	1.0502446447610856	YBR155W	YJL201W	YCR020C	1.003	0.9942	1.0395	1.0042	1.0347	0.8553
2523	1.0502424697577952	YDR196C	YLR046C	YCR059C	1.0005	0.9968	1.0375	0.9992	1.0356	0.8556
2524	1.0502390709370375	YDR180W	YGR052W	YMR162C	1.011	1.0008	1.0427	0.9745	1.0246	0.8581
2525	1.0502388201355934	YDR196C	YGL032C	YMR162C	1.0005	0.9998	1.0427	0.9922	1.0114	0.8561
2526	1.0502369449734688	YDR019C	YBR239C	YML029W	1.0143	0.9925	1.041	1.0013	1.0186	0.858
2527	1.0502362700104713	YDR141C	YGR249W	YJL016W	1.0155	0.9875	1.0408	0.9990000000000001	1.0247	0.8590000000000001
2528	1.0502362700104713	YDR141C	YAL054C	YGL224C	1.0155	0.9875	1.0415	0.9995	1.0246	0.8531
2529	1.0502325462549926	YGR274C	YOL031C	YNL020C	1.016	0.998	1.0435	0.9681	1.0248	0.8553
2530	1.0502315443605186	YDR196C	YLR414C	YDL130W-A	1.0005	0.9975	1.0362	1.0164	1.0459	0.8571
2531	1.050231370061636	YDR196C	YBL043W	YMR162C	1.0005	0.9945	1.0427	0.9922	1.0171	0.861
2532	1.050226420044899	YFR007W	YJR155W	YMR140W	1.0152	0.988	1.0415	1.0017	1.0258	0.8544
2533	1.0502257193773985	YPL016W	YDR534C	YMR140W	1.0005	1.0005	1.0415	1.0158	1.0396	0.8537
2534	1.050224644601345	YIL057C	YHR043C	YML016C	1.0147	0.9738	1.0368	1.0181	1.0238	0.8574
2535	1.050223319619894	YOR112W	YPL016W	YLR228C	1.001	1.0005	1.04	1.008	1.0335	0.8532
2536	1.0502202446311713	YOR098C	YER147C	YHR146W	0.9945	0.9965	1.0395	1.0154	1.0239	0.8592
2537	1.050219719901681	YGL200C	YML112W	YCR061W	0.998	0.9963	1.0415	1.0166	1.0248	0.8583
2538	1.0502141449749471	YPR169W	YHR046C	YCR107W	1.0125	0.9888	1.0390000000000001	1.0057	1.0116	0.8589
2539	1.0502130949199202	YDR196C	YJL201W	YCR059C	1.0005	0.9942	1.0375	0.9992	1.0316	0.8549
2540	1.050211595147848	YDR196C	YGR206W	YCR059C	1.0005	0.9995	1.0375	0.9992	1.0302	0.8606
2541	1.0502104447335006	YJL203W	YOR018W	YBR208C	0.9975	0.9998	1.0413	1.0133	1.0255	0.8608
2542	1.0502103190869092	YPR169W	YHR046C	YFR032C	1.0125	0.9888	1.0373	1.0249	1.0316	0.8589
2543	1.0502099197506904	YPR056W	YCL049C	YNL020C	1.0025	0.997	1.0435	1.0059	1.0342	0.8523
2544	1.050206869572401	YPR056W	YDR403W	YNL020C	1.0025	0.9952	1.0435	1.0059	1.0467	0.8601
2545	1.050205369561911	YKR098C	YKL146W	YNL020C	1.0018	0.9972	1.0435	1.0033	1.0467	0.8597
2546	1.0502039951682092	YLR266C	YOR393W	YBR201W	1.015	0.993	1.038	1.0064	1.0265	0.8596
2547	1.0502026959359645	YGR274C	YBR138C	YCL064C	1.016	0.996	1.053	0.9803	1.0249	0.8567
2548	1.050197294816375	YMR171C	YER147C	YCR019W	1.0048	0.9965	1.0535	1.0155	1.0118	0.8574
2549	1.0501960940510036	YPR015C	YNL145W	YLL017W	1.0157	0.991	1.036	1.024	1.0317	0.8545
2550	1.0501940953433515	YGR274C	YBR138C	YLL017W	1.016	0.996	1.036	0.9806	1.0364	0.8567
2551	1.0501878192275762	YML112W	YGL200C	YCR061W	0.9963	0.998	1.0415	1.0248	1.0166	0.8583
2552	1.050187719479203	YMR084W	YDR358W	YCR059C	0.9935	0.9998	1.0375	1.0266	1.0286	0.8572
2553	1.0501865444630385	YBR255C-A	YKR013W	YIR042C	1.0045	0.9982	1.0357	1.015	1.0384	0.8592
2554	1.0501847694069149	YHR155W	YIL045W	YMR206W	0.9985	0.9975	1.043	1.0228	1.0299	0.8571
2555	1.0501844700872898	YDR196C	YLR414C	YMR162C	1.0005	0.9975	1.0427	0.9922	1.0215	0.8571
2556	1.0501834443956617	YIL030C	YDR124W	YNL020C	1.0097	0.991	1.0435	1.0257	1.0243	0.853
2557	1.0501828447133303	YIL045W	YHR155W	YOR215C	0.9975	0.9985	1.0445	1.0186	1.0242	0.8571
2558	1.0501812950968743	YGR094W	YPR029C	YLR423C	1.0105	0.9913	1.0377	0.9961	1.0236	0.8588
2559	1.050179919347167	YGR186W	YLR414C	YOR190W	0.997	0.9975	1.0375	1.025	1.0137	0.8599
2560	1.0501798944026233	YML043C	YOL124C	YDR480W	1.0211	0.9843	1.0412	1.0198	1.0181	0.8537
2561	1.0501792694181205	YJL127C-B	YOR179C	YGR146C	1.0075	0.987	1.0375	1.0209	1.0183	0.8545
2562	1.0501708202958109	YGR274C	YBL024W	YLL017W	1.016	0.9983	1.036	0.9806	1.0425	0.8558
2563	1.0501688957959412	YDR180W	YOR246C	YMR162C	1.011	0.997	1.0427	0.9745	1.0283	0.8598
2564	1.0501685945242645	YJL127C-B	YKR064W	YMR195W	1.0075	0.9963	1.0497	1.0275	1.0349	0.8556
2565	1.050168594419956	YPR105C	YOR128C	YLL010C	1.0145	0.9815	1.043	1.0192	1.0268	0.8579
2566	1.0501665695607665	YPL277C	YMR003W	YDR084C	1.0155	0.978	1.04	1.0166	1.0239	0.8544
2567	1.0501658962965013	YMR094W	YOR385W	YER187W	1.0145	0.9957	1.0393	0.9623	1.0277	0.8573
2568	1.0501652195453643	YGR143W	YFL064C	YCR014C	1.0015	0.996	1.043	1.0108	1.0359	0.8532
2569	1.050164444372058	YML112W	YGL200C	YDL130W-A	0.9963	0.998	1.0362	1.0216	1.0206	0.8583
2570	1.050164419040084	YPR169W	YHR046C	YGR146C	1.0125	0.9888	1.0375	1.0255	1.0328	0.8589
2571	1.0501618949770928	YDR141C	YML020W	YJL016W	1.0155	0.9903	1.0408	0.9990000000000001	1.0190000000000001	0.8595
2572	1.0501566198468208	YNL087W	YDR075W	YGL082W	1.0117	0.988	1.0415	1.011	1.0233	0.8561
2573	1.0501561695337296	YPL016W	YDR534C	YML029W	1.0005	1.0005	1.041	1.0108	1.0424	0.8537
2574	1.050156044691801	YOR033C	YER147C	YML029W	1.002	0.9965	1.041	1.0002	1.0404	0.8563
2575	1.0501527440994978	YHR055C	YDR059C	YER187W	0.9965	0.9952	1.0393	1.0218	1.0313	0.8606
2576	1.0501509961783886	YMR094W	YOR385W	YCR107W	1.0145	0.9957	1.0390000000000001	0.9617	1.0147	0.8573
2577	1.050150869488716	YPL272C	YNL035C	YLR228C	1.0048	1.0005	1.04	1.0062	1.0459	0.8537
2578	1.0501506944149732	YBL043W	YDR196C	YDL130W-A	0.9945	1.0005	1.0362	1.0195	1.0164	0.861
2579	1.0501496702730655	YBR255C-A	YKR013W	YMR140W	1.0045	0.9982	1.0415	0.9905	1.0239	0.8592
2580	1.05014916972816	YLR414C	YGR186W	YOR190W	0.9975	0.997	1.0375	1.0137	1.025	0.8599
2581	1.0501486709564924	YGR274C	YML070W	YDR466W	1.016	0.9962	1.048	0.977	1.0277	0.8595
2582	1.0501480943113566	YDR019C	YBR239C	YCR059C	1.0143	0.9925	1.0375	1.0135	1.0355	0.858
2583	1.0501480446904896	YGL200C	YOL152W	YDL130W-A	0.998	0.9982	1.0362	1.0206	1.0199	0.8557
2584	1.0501478944569826	YBR218C	YNL146C-A	YDL130W-A	0.9948	0.996	1.0362	1.0253	1.0275	0.8578
2585	1.0501478694379331	YGR143W	YFL064C	YOR296W	1.0015	0.996	1.043	1.0075	1.0469	0.8532
2586	1.0501478450000288	YMR094W	YIL079C	YNL042W	1.0145	0.99	1.04	0.9993	1.022	0.8574
2587	1.050147445291281	YGR274C	YPL273W	YLL017W	1.016	0.995	1.036	0.9806	1.0387	0.8595
2588	1.0501467196345329	YPL016W	YDR534C	YOR296W	1.0005	1.0005	1.043	1.0088	1.0355	0.8537
2589	1.0501467196345329	YGR143W	YMR230W-A	YOR296W	1.0015	0.9990000000000001	1.043	1.0075	1.0344	0.8586
2590	1.0501465953588485	YMR094W	YOR385W	YLL017W	1.0145	0.9957	1.036	0.9796	1.0414	0.8573
2591	1.0501435440033675	YOR098C	YER147C	YCR014C	0.9945	0.9965	1.043	1.0229	1.0323	0.8592
2592	1.0501430940777063	YPR169W	YHR046C	YOR215C	1.0125	0.9888	1.0445	1.0263	1.032	0.8589
2593	1.050141494140029	YMR084W	YDR358W	YDL130W-A	0.9935	0.9998	1.0362	1.0236	1.0172	0.8572
2594	1.0501414435356855	YPR169W	YHR046C	YCR014C	1.0125	0.9888	1.043	1.0224	1.0454	0.8589
2595	1.0501404443085192	YJL155C	YKL196C	YML029W	1.0132	0.9744	1.041	1.0204	1.0199	0.861
2596	1.050138244524598	YOL152W	YGL200C	YAR028W	0.9982	0.998	1.0393	1.0246	1.0218	0.8557
2597	1.0501362438052892	YFR007W	YJR155W	YNL020C	1.0152	0.988	1.0435	1.0254	1.0369	0.8544
2598	1.0501360947340723	YOL152W	YGL200C	YLR423C	0.9982	0.998	1.0377	1.0195	1.0286	0.8557
2599	1.0501342698931695	YDR379W	YBR257W	YCR020C	1.0177	1.0511	1.0395	1.0241	1.0186	0.8541
2600	1.0501341942697764	YJL201W	YDR196C	YDL130W-A	0.9942	1.0005	1.0362	1.0258	1.0164	0.8549
2601	1.0501340944319963	YKR064W	YDR196C	YDL130W-A	0.9963	1.0005	1.0362	1.0199	1.0164	0.8523
2602	1.050133920952678	YDR180W	YJL201W	YMR162C	1.011	0.9942	1.0427	0.9745	1.0238	0.8579
2603	1.0501335696429015	YGR275W	YDR196C	YDL130W-A	0.998	1.0005	1.0362	1.0187	1.0164	0.8584
2604	1.0501323451399802	YPR169W	YHR046C	YLR423C	1.0125	0.9888	1.0377	1.0005	1.0246	0.8589
2605	1.0501317194700241	YLR156C-A	YJL106W	YFR032C	1.0205	0.9825	1.0373	1.0202	1.0290000000000001	0.8599
2606	1.0501279695332049	YKR098C	YKL146W	YOR296W	1.0018	0.9972	1.043	1.0094	1.0418	0.8597
2607	1.0501246691644193	YPR015C	YNL004W	YJL016W	1.0157	0.9773	1.0408	1.0236	1.025	0.8563
2608	1.0501220195144416	YHR055C	YDR059C	YCR020C	0.9965	0.9952	1.0395	1.0185	1.0302	0.8606
2609	1.050121944591403	YKR098C	YKL146W	YCR026C	1.0018	0.9972	1.0455	1.0167	1.0345	0.8597
2610	1.0501209438890218	YDR540C	YDL073W	YCR019W	1.0032	0.997	1.0535	1.0225	1.0436	0.8584
2611	1.0501192941963673	YJL077W-B	YER054C	YMR140W	1.012	0.976	1.0415	1.0246	1.0247	0.8599
2612	1.050116944432259	YKR098C	YKL146W	YAR028W	1.0018	0.9972	1.0393	1.008	1.0464	0.8597
2613	1.050116369470954	YMR084W	YDR358W	YLL017W	0.9935	0.9998	1.036	1.0243	1.0259	0.8572
2614	1.0501162946969271	YOL152W	YGL200C	YDL130W-A	0.9982	0.998	1.0362	1.0199	1.0206	0.8557
2615	1.0501160452961922	YGR274C	YIR038C	YLL017W	1.016	0.9962	1.036	0.9806	1.0414	0.8577
2616	1.0501158445477483	YPL272C	YNL035C	YCR014C	1.0048	1.0005	1.043	1.0093	1.0341	0.8537
2617	1.0501158195137978	YJL077W-B	YER054C	YHR136C	1.012	0.976	1.0362	1.02	1.0137	0.8599
2618	1.0501149189919232	YGL200C	YML112W	YAR028W	0.998	0.9963	1.0393	1.0218	1.0395	0.8583
2619	1.0501132194846867	YLR297W	YDR294C	YBR201W	1.0152	0.998	1.038	1.03	1.0291	0.8591
2620	1.0501121193319558	YLR231C	YGL033W	YMR195W	1.0122	0.988	1.0497	1.0221	1.0145	0.8568
2621	1.0501083946377041	YHR155W	YIL045W	YGL082W	0.9985	0.9975	1.0415	1.0204	1.0212	0.8571
2622	1.0501078947037457	YIL101C	YLL019C	YJL051W	1.0065	0.9965	1.0337	1.0205	1.0391	0.855
2623	1.0501064450740816	YDR196C	YKR064W	YCR061W	1.0005	0.9963	1.0415	0.9893	1.0161	0.8523
2624	1.0501052199453116	YOR118W	YER147C	YHR146W	1.004	0.9965	1.0395	1.0282	1.0239	0.8590000000000001
2625	1.0501029713898895	YJL091C	YGR206W	YMR140W	1.0155	0.9995	1.0415	0.9582	1.0251	0.8556
2626	1.0500994945317506	YLL019C	YDR196C	YDL130W-A	0.9965	1.0005	1.0362	1.0168	1.0164	0.8566
2627	1.050098918661475	YPR015C	YNL145W	YER180C	1.0157	0.991	1.0423	1.0242	1.042	0.8545
2628	1.0500983949303626	YMR094W	YIL079C	YCR061W	1.0145	0.99	1.0415	0.9923	1.018	0.8574
2629	1.0500977193862198	YDR518W	YIL064W	YMR140W	1.0105	0.9852	1.0415	1.0179	1.0203	0.8544
2630	1.050097570091486	YMR094W	YIL079C	YGL224C	1.0145	0.99	1.0415	0.9942	1.0254	0.8574
2631	1.0500968950092793	YMR094W	YIL079C	YPR030W	1.0145	0.99	1.0392	0.9926	1.0277	0.8574
2632	1.0500967696309091	YDR196C	YLR414C	YCR059C	1.0005	0.9975	1.0375	0.9992	1.0452	0.8571
2633	1.0500943460911512	YGR274C	YBR165W	YNL020C	1.016	1.0005	1.0435	0.9681	1.0298	0.8606
2634	1.0500915444791317	YDR270W	YKL004W	YFR032C	1.0115	0.9799	1.0373	1.0187	1.0219	0.8542
2635	1.050090795382857	YDR141C	YLR013W	YMR162C	1.0155	0.9947	1.0427	0.9758	1.0357	0.8540000000000001
2636	1.0500904191583396	YDR019C	YBR239C	YLR228C	1.0143	0.9925	1.04	1.0145	1.0421	0.858
2637	1.0500890699923038	YGR250C	YER147C	YHR146W	0.9935	0.9965	1.0395	0.9996	1.0239	0.8531
2638	1.050087693795562	YML043C	YOL124C	YGR146C	1.0211	0.9843	1.0375	1.0222	1.0406	0.8537
2639	1.0500874194949863	YLR297W	YDR294C	YMR140W	1.0152	0.998	1.0415	1.0318	1.0233	0.8591
2640	1.050086921259761	YJL091C	YHR202W	YMR140W	1.0155	0.9982	1.0415	0.9582	1.014	0.8568
2641	1.050085870027542	YER147C	YIL165C	YDL177C	0.9965	0.9947	1.0390000000000001	0.9981	1.0263	0.8608
2642	1.050085119113326	YKL078W	YLR214W	YDR480W	1.0125	0.9852	1.0412	1.0242	1.0263	0.8594
2643	1.0500833713412283	YDR180W	YJL201W	YHR146W	1.011	0.9942	1.0395	0.9656	1.0225	0.8579
2644	1.0500804203003646	YIL068C	YGL035C	YDL197C	1.0025	0.9942	1.035	1.0209	1.0235	0.8606
2645	1.0500803448557852	YDR141C	YOR228C	YGL224C	1.0155	0.988	1.0415	0.9995	1.0201	0.853
2646	1.05008034427464	YDR141C	YJL186W	YML029W	1.0155	0.9852	1.041	1.0214	1.0124	0.8533
2647	1.0500801951289178	YMR094W	YCL075W	YBR201W	1.0145	0.9905	1.038	0.9935	1.0258	0.8562
2648	1.0500741451084614	YMR094W	YIL079C	YBR201W	1.0145	0.99	1.038	0.9935	1.0264	0.8574
2649	1.0500720438808202	YOR112W	YPL016W	YOL013C	1.001	1.0005	1.0528	1.0224	1.0438	0.8532
2650	1.0500708200931548	YDR141C	YML101C	YAL030W	1.0155	0.9902	1.0405	0.9940000000000001	1.0263	0.8579
2651	1.0500707946568726	YGL200C	YML112W	YDL130W-A	0.998	0.9963	1.0362	1.0206	1.0216	0.8583
2652	1.0500694701373576	YPR056W	YCL049C	YBR201W	1.0025	0.997	1.038	0.9897	1.0299	0.8523
2653	1.0500692211538554	YDR141C	YIR007W	YLL017W	1.0155	0.9990000000000001	1.036	0.9590000000000001	1.015	0.856
2654	1.050068469583988	YDL085C-A	YGR008C	YOR237W	1.0195	0.9858	1.047	1.0191	1.0268	0.8603
2655	1.050068245112896	YGR274C	YBR138C	YLR228C	1.016	0.996	1.04	0.9793	1.0445	0.8567
2656	1.0500680943578482	YGR061C	YER147C	YCL027W	1.0025	0.9965	1.0585	1.025	1.0309	0.8538
2657	1.0500665954202413	YDR141C	YGR121C	YMR162C	1.0155	0.9938	1.0427	0.9758	1.0352	0.857
2658	1.050066319540143	YGR275W	YDR196C	YLR423C	0.998	1.0005	1.0377	1.0209	1.0306	0.8584
2659	1.0500644957721232	YGR274C	YOL031C	YCL064C	1.016	0.998	1.053	0.9803	1.0296	0.8553
2660	1.0500643939524887	YIL030C	YDR124W	YHR136C	1.0097	0.991	1.0362	1.0211	1.0366	0.853
2661	1.0500638440996408	YDR141C	YGR249W	YPR030W	1.0155	0.9875	1.0392	1.0133	1.04	0.8590000000000001
2662	1.0500612948536872	YPL016W	YDR534C	YAR028W	1.0005	1.0005	1.0393	0.9948	1.0316	0.8537
2663	1.0500582197010515	YOR393W	YOL031C	YCR107W	0.993	0.998	1.0390000000000001	1.0088	1.0132	0.8577
2664	1.0500565964132549	YDR180W	YBR205W	YHR006W	1.011	0.9967	1.0367	0.9583	1.0237	0.8566
2665	1.05005634509027	YDR534C	YPL016W	YCR014C	1.0005	1.0005	1.043	1.0279	1.0244	0.8537
2666	1.0500530945658684	YPL016W	YDR534C	YMR162C	1.0005	1.0005	1.0427	1.0088	1.0413	0.8537
2667	1.0500529195666313	YDR059C	YHR055C	YLR228C	0.9952	0.9965	1.04	1.0121	1.0208	0.8606
2668	1.0500517691224815	YIL045W	YHR155W	YDR266C	0.9975	0.9985	1.042	1.0271	1.0345	0.8571
2669	1.0500516694039106	YBL029C-A	YBR218C	YAL030W	1.0145	0.9948	1.0405	1.0307	1.0297	0.8573
2670	1.0500507940500974	YIL030C	YDR124W	YFR032C	1.0097	0.991	1.0373	1.0205	1.0382	0.853
2671	1.0500497697293758	YLR414C	YGR186W	YGL082W	0.9975	0.997	1.0415	1.0124	1.0269	0.8599
